2024-04-26,64241,142014,13422.73541782499,26803
2024-04-27,64163,140988,13420.167570085798,26796
2024-04-28,64202,142290,13426.291644450192,26803
2024-04-29,64228,144619,13428.158515677953,26804
2024-04-30,64229,144619,13428.167689989878,26804
2024-05-01,64197,142291,13429.007677652464,26805
2024-05-02,64341,143345,13461.84762715553,26810
2024-05-03,64319,143246,13463.085336146281,26812
2024-05-04,64349,143354,13470.605567263045,26817
2024-05-05,64459,144656,13528.677053804027,26824
2024-05-06,64475,141044,13532.227122287932,26835
2024-05-07,64514,143372,13531.270052930284,26835
2024-05-08,64501,141989,13532.485426840212,26848
2024-05-09,64517,144687,13533.80303676602,26850
2024-05-10,64537,144765,13545.457034144787,26911
2024-05-11,64342,142441,13546.102122287932,26913
2024-05-12,64541,143478,13550.438194039938,26917
2024-05-13,64413,142448,13550.529890964208,26920
2024-05-14,64461,142084,13550.214063799584,26920
2024-05-15,64548,144804,13549.009196661169,26919
2024-05-16,63827,143438,13550.003493351913,26929
2024-05-17,63851,144850,13550.668620080489,26935
2024-05-18,63665,145110,13553.615463680315,26949
2024-05-19,63736,142422,13554.650868171284,26953
2024-05-20,63702,143819,13554.46847809709,26953
2024-05-21,63746,143822,13576.641918119327,26954
2024-05-22,63822,143737,13582.673570972025,26971
2024-05-23,63766,145176,13585.589821133744,26977
2024-05-24,63847,144068,13606.099493899103,26998
2024-05-25,63851,143972,13606.467609180809,27004
2024-05-26,63946,144298,13606.65372483792,27007
2024-05-27,64038,143978,13605.928646812281,27007
2024-05-28,63924,145375,13604.771644461985,27007
2024-05-29,63961,143994,13610.782218240853,27015
2024-05-30,64025,145421,13616.176264383348,27045
2024-05-31,63987,144130,13616.645208245296,27048
2024-06-01,63939,145436,13619.365446340535,27054
2024-06-02,64040,144146,13681.491951220258,27056
2024-06-03,64125,145441,13681.78172841554,27056
2024-06-04,64043,145443,13682.468633177445,27058
2024-06-05,64021,141411,13681.961399315434,27063
2024-06-06,64045,145452,13684.604500722236,27066
2024-06-07,64100,145452,13686.724867026884,27066
2024-06-08,64173,144167,13687.797731815,27076
2024-06-09,64034,145409,13685.307217398225,27074
2024-06-10,64244,145409,13733.688988428139,27074
2024-06-11,64148,145413,13733.410484385011,27078
2024-06-12,64255,145425,13736.121726523377,27089
2024-06-13,64294,144031,13760.300657730979,27092
2024-06-14,64178,145433,13759.8913781854,27096
2024-06-15,64117,144038,13760.9606347952,27098
2024-06-16,64277,144145,13775.280314402089,27103
2024-06-17,64154,145440,13774.979227682998,27103
2024-06-18,64188,145440,13775.226988714017,27103
2024-06-19,64236,144059,13778.990888180957,27112
2024-06-20,64163,144169,13783.318163899687,27120
2024-06-21,64164,144171,13785.30898958776,27122
2024-06-22,64164,145468,13786.142322921094,27124
2024-06-23,64163,142323,13781.799680325694,27126
2024-06-24,64170,144177,13784.12540141243,27128
2024-06-25,64170,144177,13784.12540141243,27128
2024-06-26,64315,145474,13786.627187126714,27130
2024-06-27,64177,144181,13787.37811143953,27132
2024-06-28,63999,139318,13786.920984717144,27141
2024-06-29,65113,152550,13881.496887668178,27146
2024-06-30,65158,153855,13884.778926768222,27152
2024-07-01,65158,153855,13884.778926768222,27152
2024-07-02,65116,153901,13884.987713356251,27156
2024-07-03,65114,153884,13881.90412518092,27156
2024-07-04,65171,153895,13890.473825461795,27166
2024-07-05,65165,153933,13890.57803945626,27181
2024-07-06,65208,153937,13931.016538802622,27183
2024-07-07,65259,154055,13934.0009606393,27201
2024-07-08,65259,154055,13934.0009606393,27201
2024-07-09,65259,154055,13934.0009606393,27201
2024-07-10,65128,150937,13934.722135238517,27206
2024-07-11,65344,154060,13972.177983310818,27206
2024-07-12,65653,152652,13979.198921877804,27219
2024-07-13,65352,154050,13978.720490956077,27220
2024-07-14,65353,154071,13980.711316644152,27241
2024-07-15,65466,152674,13980.950358094491,27241
2024-07-16,65466,152674,13980.950358094491,27241
2024-07-17,65337,152683,13979.059258147887,27243
2024-07-18,65414,154104,13981.365247278587,27245
2024-07-19,65610,155984,13983.083542176575,27262
2024-07-20,68003,154619,14081.088514612342,27280
2024-07-21,68444,156020,14092.141861466618,27282
2024-07-22,68022,156022,14093.377330011832,27284
2024-07-23,68020,156022,14093.284822366575,27284
2024-07-24,68015,156036,14095.361258583263,27289
2024-07-25,68029,156046,14100.219837657094,27299
2024-07-26,68056,153412,14101.882197150248,27301
2024-07-27,68089,156197,14124.263008642676,27316
2024-07-28,68130,156200,14123.345397240317,27319
2024-07-29,68089,156200,14124.263008642676,27319
2024-07-30,68085,156200,14123.087167664084,27319
2024-07-31,68093,156244,14128.235485706897,27342
2024-08-01,68114,157923,14129.655516287936,27358
2024-08-02,68387,156840,14168.381074776284,27390
2024-08-03,68387,156840,14168.381074776284,27390
2024-08-04,68300,158277,14172.187444385727,27400
2024-08-05,68249,158277,14171.09815867144,27400
2024-08-06,68293,158294,14173.16804726908,27401
2024-08-07,68240,155628,14180.088985836066,27409
2024-08-08,68275,158330,14177.063436449218,27431
2024-08-09,68317,158359,14175.662041612308,27454
2024-08-10,68282,157070,14178.537894433077,27462
2024-08-11,68288,158406,14176.856707551044,27469
2024-08-12,68285,157111,14177.729184615266,27469
2024-08-13,68359,157273,14177.716686091815,27472
2024-08-14,68381,158681,14178.847533239117,27483
2024-08-15,68384,158698,14181.847533239117,27500
2024-08-16,68475,157472,14176.840837180182,27505
2024-08-17,68413,159432,14183.33582953492,27530
2024-08-18,68448,159663,14184.299786045747,27540
2024-08-19,68693,159955,14198.248106658397,27562
2024-08-20,68748,159955,14199.444222103883,27562
2024-08-21,68675,157268,14201.466418532502,27565
2024-08-22,68681,157287,14202.345434114271,27572
2024-08-23,68704,159984,14202.101714162003,27572
2024-08-24,68837,159997,14292.465485726721,27581
2024-08-25,68848,160074,14294.480819933799,27594
2024-08-26,690,27594,690,27594
2024-08-27,690,27594,690,27594
2024-08-28,693,27606,693,27606
2024-08-29,695,27613,695,27613
2024-08-30,695,27618,695,27618
2024-08-31,695,27625,695,27625
2024-09-01,72021,158745,14975.371455104765,27632
2024-09-02,72240,162058,15000.450676586504,27632
2024-09-03,72243,160661,14997.034901317009,27632
2024-09-04,72205,157770,14999.456913901577,27641
2024-09-05,72158,158914,15001.756633386973,27651
2024-09-06,72479,162577,15001.993166125067,27656
2024-09-07,72495,161765,15021.764803687249,27671
2024-09-08,72510,160684,15023.259587693696,27677
2024-09-09,72618,161307,15036.108212091109,27679
2024-09-10,72618,161307,15036.108212091109,27679
2024-09-11,72618,161307,15036.108212091109,27679
2024-09-12,72893,163033,15050.56471265036,27706
2024-09-13,72751,163060,15043.220164448818,27716
2024-09-14,73223,163240,15089.883901558589,27735
2024-09-15,73374,158577,15114.908891967583,27746
2024-09-16,73203,161283,15150.739406874534,27750
2024-09-17,73124,163301,15152.450612641247,27750
2024-09-18,73124,163301,15152.450612641247,27750
2024-09-19,73152,157160,15179.166618335294,27772
2024-09-20,73048,159642,15179.14048529979,27772
2024-09-21,73332,162001,15225.823876538974,27779
2024-09-22,73230,159671,15229.422231331535,27787
2024-09-23,74288,163438,15248.531940228226,27801
